source,smiles
D02227_protomer_3,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C
D02227_protomer_1,CC(C)=CC[NH+]1CCC2(C)c3cc([O-])ccc3CC1C2C
D00436_protomer_1,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1[O-]
D00436_protomer_2,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O
D08131_protomer_1,[NH3+]CCCCC([NH2+]C(CCc1ccccc1)C(=O)[O-])C(=O)N1CCCC1C(=O)[O-]
D08131_protomer_2,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O
D07592_protomer_1,C[S+](CCC([NH3+])C(=O)[O-])CC1OC(n2cnc3c(N)ncnc32)C(O)C1O
D07592_protomer_2,C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O
D10196_protomer_1,OCC1OC(c2ccc(F)c(Cc3cc4ccccc4s3)c2)C(O)C(O)C1O
D01336_protomer_1,C[NH+](C)CCOC(c1ccc(Cl)cc1)c1ccccn1
D01336_protomer_2,CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1
D08167_protomer_1,CC(=O)C1(O)CCC2C3C=C(C)C4=CC(=O)CCC4(C)C3CCC21C
D01376_protomer_2,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I
D01376_protomer_1,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I
D02171_protomer_3,O=C(O)c1cc(O)c2c(c1)C(C1c3cc(C(=O)O)cc(O)c3C(=O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc31)c1cccc(OC3OC(CO)C(O)C(O)C3O)c1C2=O
D03718_protomer_1,CC(C)Cc1ccc(C(C)C(=O)[O-])cc1
D03718_protomer_2,CC(C)Cc1ccc(C(C)C(=O)O)cc1
D08679_protomer_2,CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1
D08679_protomer_1,CCC1(O)CC2C[NH+](CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C=O)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CC[NH+]6CCC43C65)C2)C1
D00470_protomer_1,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1
D03765_protomer_1,CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1CC2(CC1C(=O)[O-])SCCS2
D03765_protomer_2,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CC2(CC1C(=O)O)SCCS2
D01387_protomer_1,CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C
D00772_protomer_2,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21
D00772_protomer_1,C[NH+](C)CCC=C1c2ccccc2C=Cc2ccccc21
D08212_protomer_1,COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC
D00646_protomer_1,Cc1ccc(O)c(C(CC[NH+](C(C)C)C(C)C)c2ccccc2)c1
D00646_protomer_3,Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1
D00646_protomer_2,Cc1ccc([O-])c(C(CC[NH+](C(C)C)C(C)C)c2ccccc2)c1
D08144_protomer_1,CN(C)C(=O)C(CC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
D08144_protomer_2,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
D06168_protomer_2,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1
D06168_protomer_1,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)C[NH+]1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1
D08628_protomer_1,CCCCCC(O)CCC1C(O)CC2Cc3c(cccc3OCC(=O)[O-])CC21
D10176_protomer_1,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1
D01110_protomer_1,C[NH+](C)CCC=C1c2ccccc2C(C)(C)c2ccccc21
D01110_protomer_2,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21
D08251_protomer_1,CCCCCCCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4C3CCC12C
D00961_protomer_1,CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1
D01124_protomer_1,C=CCCCCCCCCC(=O)[O-]
D00570_protomer_1,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2
D00831_protomer_1,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCC[NH2+]1
D00831_protomer_2,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1
D07287_protomer_1,CC(C[NH+]1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1
D07287_protomer_2,CC(CN1CCOCC1)C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1
D00324_protomer_1,CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1
D00797_protomer_1,C[NH+](C)CCCN1c2ccccc2Sc2ccccc21
D00797_protomer_2,CN(C)CCCN1c2ccccc2Sc2ccccc21
D07246_protomer_1,CC(C)CCOc1ccc(NC(=S)Nc2ccc(OCCC(C)C)cc2)cc1
D07978_protomer_1,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)nc1N
D10200_protomer_1,OCC1OC(c2ccc(F)c(Cc3cc4ccccc4s3)c2)C(O)C(O)C1O
D00382_protomer_2,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
D00382_protomer_1,Cc1cccc(Nc2ccncc2S(=O)(=O)[N-]C(=O)[NH2+]C(C)C)c1
D00158_protomer_1,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1
D03752_protomer_1,CCOC(=O)C(CCc1ccccc1)[NH2+]C(C)C(=O)N1Cc2ccccc2CC1C(=O)[O-]
D03752_protomer_2,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O
D10502_protomer_2,NC(CC(=O)N1CCc2c(nc(C(F)(F)F)nc2C(F)(F)F)C1)CN1CC(F)(F)CCC1=O
D10502_protomer_1,[NH3+]C(CC(=O)N1CCc2c(nc(C(F)(F)F)nc2C(F)(F)F)C1)CN1CC(F)(F)CCC1=O
D07386_protomer_1,COc1ccc2c3c1OC1C(OC(C)=O)=CCC4C(C2)[NH+](C)CCC314
D07386_protomer_2,COc1ccc2c3c1OC1C(OC(C)=O)=CCC4C(C2)N(C)CCC314
C14165_protomer_2,CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I
C14165_protomer_1,CC(=O)Nc1c(I)c(C(=O)[O-])c(I)c(N(C)C(C)=O)c1I
D07307_protomer_2,CC(CN(C)C)CN1c2ccccc2Sc2ccc(C#N)cc21
D07307_protomer_1,CC(CN1c2ccccc2Sc2ccc(C#N)cc21)C[NH+](C)C
D00443_protomer_1,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12
D03880_protomer_2,O=C(O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO
D03880_protomer_1,O=C([O-])C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO
D01238_protomer_1,CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)([O-])OC2C1OC(=O)CCC
D08339_protomer_1,CCC[NH+]1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21
D08339_protomer_2,CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21
D00979_protomer_1,CC(=O)OCC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC21C
D06671_protomer_1,COC(=O)C1C(O)CCC2C[NH+]3CCc4c([nH]c5ccccc45)C3CC21
D06671_protomer_2,COC(=O)C1C(O)CCC2CN3CCc4c([nH]c5ccccc45)C3CC21
D00950_protomer_1,C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC
D00257_protomer_3,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1
D00257_protomer_1,CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C([NH3+])c3ccc(O)cc3)C2SC1
D00257_protomer_2,CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C([NH3+])c3ccc([O-])cc3)C2SC1
D02521_protomer_1,O=S([O-])CNc1ccc(S(=O)(=O)c2ccc(NCS(=O)[O-])cc2)cc1
D02715_protomer_1,O=C([O-])CCNC(=O)c1ccc(N=Nc2ccc([O-])c(C(=O)[O-])c2)cc1
D02715_protomer_3,O=C([O-])CCNC(=O)c1ccc(N=Nc2ccc([O-])c(C(=O)O)c2)cc1
D02715_protomer_2,O=C([O-])CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)[O-])c2)cc1
D00792_protomer_2,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
D00272_protomer_1,[NH-]S(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl
D00272_protomer_2,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl
D08045_protomer_1,COc1ccc2c3c1OC1C(=O)CCC4C(C2)[NH+](C)CCC314
D08045_protomer_2,COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314
D07194_protomer_2,CN1CCC(N(Cc2cccs2)c2ccccc2)CC1
D02591_protomer_1,CC(=O)OCC(=O)C1(OC(=O)c2ccco2)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
D08687_protomer_1,O=C1Cc2cc(CC[NH+]3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
D08687_protomer_2,O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1
D00873_protomer_2,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21
D00873_protomer_1,CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+]C(C)C3)c(F)c21
D07877_protomer_3,CC1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)C3C(O)C21
D07877_protomer_2,CC1c2cccc([O-])c2C([O-])=C2C(=O)C3(O)C([O-])=C(C(N)=O)C(=O)C([NH+](C)C)C3C(O)C21
D07877_protomer_1,CC1c2cccc(O)c2C([O-])=C2C(=O)C3(O)C([O-])=C(C(N)=O)C(=O)C([NH+](C)C)C3C(O)C21
D04760_protomer_1,CCOC(=O)C(=O)Nc1cc(C#N)cc(NC(=O)C(=O)OCC)c1Cl
D00842_protomer_3,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
D00842_protomer_1,C[NH+]1CCC23c4c5ccc([O-])c4OC2C(O)C=CC3C1C5
D00842_protomer_2,C[NH+]1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5
D10503_protomer_1,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CC[NH+](CC)CC)c1ccccc1S2
D10503_protomer_2,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN(CC)CC)c1ccccc1S2
D00407_protomer_1,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12
D02129_protomer_1,CC1c2cccc([O-])c2C([O-])=C2C(=O)C3(O)C([O-])=C(C(N)=O)C(=O)C([NH+](C)C)C3C(O)C21
D02129_protomer_2,CC1c2cccc(O)c2C([O-])=C2C(=O)C3(O)C([O-])=C(C(N)=O)C(=O)C([NH+](C)C)C3C(O)C21
D02129_protomer_3,CC1c2cccc(O)c2C(O)=C2C(=O)C3(O)C(O)=C(C(N)=O)C(=O)C(N(C)C)C3C(O)C21
D07328_protomer_1,N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21
D08680_protomer_1,CCC1=CC2C[NH+](C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)[NH+](C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CC[NH+]5CCC31C54)C2
D08680_protomer_2,CCC1=CC2CN(C1)Cc1c([nH]c3ccccc13)C(C(=O)OC)(c1cc3c(cc1OC)N(C)C1C(O)(C(=O)OC)C(OC(C)=O)C4(CC)C=CCN5CCC31C54)C2
D07093_protomer_2,Cc1ccccc1CN1CCN(CCOC(c2ccccc2)c2ccccc2Cl)CC1
D06414_protomer_2,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
D06414_protomer_1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CC[NH+](CCO)CC2)n1
D00610_protomer_1,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC
D01228_protomer_1,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1
C07551_protomer_1,CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1
D11589_protomer_1,CC[NH+]1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1
D11589_protomer_2,CCN1CCN(c2ccc(Nc3cc(N(C)C(=O)Nc4c(Cl)c(OC)cc(OC)c4Cl)ncn3)cc2)CC1
D08003_protomer_2,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)O
D08003_protomer_1,CC(=O)OC1CC2(C)C(CC(O)C3C4(C)CCC(O)C(C)C4CCC32C)C1=C(CCC=C(C)C)C(=O)[O-]
D07983_protomer_1,CC(C)n1c(C=CC(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21
D07983_protomer_2,CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21
D07874_protomer_1,COc1cc2nc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc(N)c2cc1OC
D07355_protomer_1,CCOCCN(Cc1ccc(Oc2ccc([N+](=O)[O-])cc2)cc1)C(=O)C(Cl)Cl
D02272_protomer_2,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
D02272_protomer_1,C=CC1C[NH+]2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
D03438_protomer_1,CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)C([NH3+])c3ccccc3)C2SC1
D03438_protomer_2,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1
D04567_protomer_1,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(CI)C3CCC12C
D03814_protomer_1,C[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2
D02195_protomer_1,CC(=CC(=O)OCCCCCCCCC(=O)[O-])CC1OCC(CC2OC2C(C)C(C)O)C(O)C1O
D08340_protomer_1,C1CCC(C(CC2CCCC[NH2+]2)C2CCCCC2)CC1
D08340_protomer_2,C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1
D00262_protomer_1,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(COC(N)=O)CSC12)c1ccco1
D00262_protomer_2,CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1
D10430_protomer_2,CCCCCC(O)CCC1C(O)CC2Cc3c(cccc3OCC(=O)O)CC21
D10430_protomer_1,CCCCCC(O)CCC1C(O)CC2Cc3c(cccc3OCC(=O)[O-])CC21
D02205_protomer_2,CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341
D02205_protomer_1,CCOc1ccc2c3c1OC1C(O)C=CC4C(C2)[NH+](C)CCC341
D11716_protomer_1,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)NC(C(=O)NC(CC)C(=O)[O-])c3ccc(O)cc3)cc2S(=O)(=O)[N-]1
D11716_protomer_3,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)NC(C(=O)NC(CC)C(=O)O)c3ccc(O)cc3)cc2S(=O)(=O)N1
D11716_protomer_2,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCC(=O)NC(C(=O)NC(CC)C(=O)[O-])c3ccc([O-])cc3)cc2S(=O)(=O)[N-]1
D00567_protomer_1,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
D00567_protomer_2,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S([NH-])(=O)=O)cc2)cc1
D00624_protomer_2,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC
D00624_protomer_1,CCCC([NH2+]C(C)C(=O)N1C(C(=O)[O-])CC2CCCCC21)C(=O)OCC
D07530_protomer_1,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O
D07879_protomer_1,CCOc1ccc(C=C2[NH2+]CCc3cc(OCC)c(OCC)cc32)cc1OCC
D07879_protomer_2,CCOc1ccc(C=C2NCCc3cc(OCC)c(OCC)cc32)cc1OCC
D02363_protomer_3,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1
D02363_protomer_1,O=C(c1ccc(F)cc1)C1CC[NH+](CCn2c(=O)[n-]c3ccccc3c2=O)CC1
D02363_protomer_2,O=C(c1ccc(F)cc1)C1CC[NH+](CCn2c(=O)[nH]c3ccccc3c2=O)CC1
D01629_protomer_1,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(C)CSC12)c1csc(N)n1
D02247_protomer_1,OC(CC[NH+]1CCCCC1)(c1ccccc1)C1CC2C=CC1C2
D02247_protomer_2,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2
D00462_protomer_1,CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O
D04063_protomer_1,CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1
D04063_protomer_2,CC12CCC3c4ccc([O-])cc4CCC3C1CCC2OC(=O)CCC1CCCC1
D00957_protomer_1,CC12CCC(=O)C=C1CCC1C2CCC2(C)C(OC(=O)CCC3CCCC3)CCC12
D05520_protomer_2,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C
D05520_protomer_1,CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C([NH3+])c3ccccc3)C2SC1(C)C
D02201_protomer_1,CC1(C)SC2C(NC(=O)C([NH3+])c3ccccc3)C(=O)N2C1C(=O)OC1OC(=O)c2ccccc21
D02201_protomer_2,CC1(C)SC2C(NC(=O)C(N)c3ccccc3)C(=O)N2C1C(=O)OC1OC(=O)c2ccccc21
D01118_protomer_2,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
D01118_protomer_1,CC[NH+](CC)C(C)CN1c2ccccc2Sc2ccccc21
D00352_protomer_1,OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O
D00791_protomer_2,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
D00283_protomer_1,C[NH+]1CCN(C2=[NH+]c3cc(Cl)ccc3Nc3ccccc32)CC1
D00283_protomer_2,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
D11661_protomer_1,Cn1c(CCCC(=O)[O-])nc2cc(N(CCCl)CCCl)ccc21
D11661_protomer_2,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21
D08255_protomer_2,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CC[NH+](C)CC3)c2c1
D08255_protomer_1,C[N-]S(=O)(=O)CCc1ccc2[nH]cc(C3CC[NH+](C)CC3)c2c1
D08255_protomer_3,CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1
D00138_protomer_2,CN1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12
D00138_protomer_1,C[NH+]1C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12
C11368_protomer_2,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1
C11368_protomer_1,Cc1c(F)c(N2CC[NH2+]C(C)C2)cc2c1c(=O)c(C(=O)[O-])cn2C1CC1
D07976_protomer_2,CCCCCCCCCC(=O)OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
D07976_protomer_1,CCCCCCCCCC(=O)OCC[NH+]1CC[NH+](CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
D01105_protomer_1,Cc1ccc(C2(O)CC[NH+](CCCC(=O)c3ccc(F)cc3)CC2)cc1
D01105_protomer_2,Cc1ccc(C2(O)CCN(CCCC(=O)c3ccc(F)cc3)CC2)cc1
D07526_protomer_2,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1
D07526_protomer_1,CC(C)[NH2+]CC(O)COc1ccc(CCOCC2CC2)cc1
D02612_protomer_2,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
D03710_protomer_1,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1
D11040_protomer_1,CNC(=O)c1ccc(N2C(=S)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=O)C23CCC3)cc1F
D02497_protomer_1,CC(C)C[NH+](CC(OP(=O)([O-])[O-])C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1
D02497_protomer_2,CC(C)CN(CC(OP(=O)(O)O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1
D00405_protomer_3,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O
D00405_protomer_1,CC([NH3+])(Cc1ccc(O)c([O-])c1)C(=O)[O-]
D00405_protomer_2,CC([NH3+])(Cc1ccc([O-])c([O-])c1)C(=O)[O-]
D02711_protomer_1,[NH3+]C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(CSc3cn[n-]n3)CSC12)c1ccc(O)cc1
D02711_protomer_2,[NH3+]C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(CSc3cn[n-]n3)CSC12)c1ccc([O-])cc1
D02711_protomer_3,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3cn[nH]n3)CSC12)c1ccc(O)cc1
D07838_protomer_2,CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21
D07838_protomer_1,C[NH+]1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21
D11674_protomer_1,N#Cc1cccc(C([NH2+]CC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(C[NH3+])c3)c2)c1
D11674_protomer_2,N#Cc1cccc(C(NCC2CC2)c2ccc(F)c(NC(=O)c3cc(C(F)(F)F)nn3-c3cccc(CN)c3)c2)c1
D00057_protomer_1,C[N+](C)(C)CCOP(=O)([O-])OP(=O)([O-])OCC1OC(n2ccc(N)nc2=O)C(O)C1O
D00057_protomer_2,C[N+](C)(C)CCOP(=O)([O-])OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O
D00329_protomer_2,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
D00329_protomer_1,CC[NH+](CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
D10605_protomer_2,CC(C)OC(=O)C(C)NP(=O)(COC(C)Cn1cnc2c(N)ncnc21)Oc1ccccc1
D00729_protomer_2,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
D00729_protomer_1,CN(C)C(=O)C(CC[NH+]1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1
D01052_protomer_1,CON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccn4ncccc43)CSC12)c1nsc(N)n1
D02682_protomer_1,CC[NH+]1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC
D02682_protomer_2,CCN1CCCC1CNC(=O)c1c(OC)ccc(Br)c1OC
D02414_protomer_1,Oc1cccc2cccnc12
D02414_protomer_2,[O-]c1cccc2cccnc12
D07177_protomer_1,CCCC[NH+](CCCC)CCNc1nc(-c2ccccc2)no1
D07177_protomer_2,CCCCN(CCCC)CCNc1nc(-c2ccccc2)no1
D08291_protomer_2,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23
D08291_protomer_1,CC1COc2c(N3CC[NH+](C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23
D07267_protomer_1,CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O
D02474_protomer_1,C[NH+]1CCN(c2c(F)cc3c(=O)c(C(=O)[O-])cn4c3c2SCC4)CC1
D02474_protomer_2,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1
D01061_protomer_1,CCc1c2c(nc3ccc(OC(=O)N4CCC([NH+]5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC
D01061_protomer_2,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC
D07817_protomer_1,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl
D07817_protomer_2,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl
D07273_protomer_1,Cc1c(-c2ccccc2)n(N=Nn2c(-c3ccccc3)c(C)[n+]3ccccc23)c2cccc[n+]12
D00678_protomer_1,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O
D00565_protomer_1,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1
D02555_protomer_1,CCC(C(C)O)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(F)cc6F)C5)cc4)CC3)cc2)c1=O
D07295_protomer_1,CCC(C)[NH+](CC(O)c1cccn1Cc1ccccc1Cl)C(C)CC
D07295_protomer_2,CCC(C)N(CC(O)c1cccn1Cc1ccccc1Cl)C(C)CC
D02731_protomer_3,CCCc1nc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nn12
